area,direction,elevator,fitment,name,property,total_price,type,unit_price
76.24平米,南,有,精装,骏景华庭 ,非共有,485,3室2厅,单价63615元/平米
140平米,南,有,精装,来座山 ,非共有,1040,4室1厅,单价74286元/平米
88.27平米,北,有,精装,叠翠新峰花园 ,非共有,285,3室2厅,单价32288元/平米
89.75平米,西北,有,精装,怀德公元 ,共有,598,3室2厅,单价66630元/平米
80.26平米,南,有,其他,领航城领秀花园 ,非共有,610,3室2厅,单价76003元/平米
128.04平米,东南,有,精装,兴达华府 ,非共有,580,4室2厅,单价45299元/平米
89.64平米,东南,无,精装,福田花园 ,共有,598,3室2厅,单价66712元/平米
82.71平米,东南,有,精装,鸿荣源·壹城中心第九区 ,非共有,635,3室2厅,单价76775元/平米
116.95平米,东南,有,简装,中南花园 ,非共有,980,4室2厅,单价83797元/平米
88.03平米,南,有,精装,益田村 ,共有,756,3室1厅,单价85880元/平米
59.36平米,北,有,精装,松坪村东区三期 ,共有,550,2室1厅,单价92655元/平米
64平米,北,有,精装,汇锦名园 ,非共有,450,2室1厅,单价70313元/平米
52.79平米,南,有,精装,中海西岸华府南区 ,共有,370,2室2厅,单价70090元/平米
89.31平米,北,有,精装,水木澜山居 ,非共有,745,3室1厅,单价83418元/平米
41.56平米,东南,有,精装,英达钰龙园 ,非共有,422,1室1厅,单价101540元/平米
104.13平米,东南,无,精装,宝安山庄 ,非共有,385,4室2厅,单价36974元/平米
99.94平米,东南,有,精装,桂芳园七期 ,共有,530,3室1厅,单价53032元/平米
79.25平米,南,无,简装,南威中心 ,共有,258,4室2厅,单价32556元/平米
91.2平米,东南,有,简装,阳光花园 ,共有,390,3室1厅,单价42764元/平米
93.62平米,南 北,有,简装,富通V都会 ,非共有,638,3室2厅,单价68148元/平米
78.1平米,南 北,无,简装,文汇花园 ,共有,490,3室1厅,单价62741元/平米
74.59平米,西南 西北,有,精装,槟城西岸 ,非共有,780,3室2厅,单价104572元/平米
35.6平米,西,有,精装,深蓝季节 ,非共有,420,1室1厅,单价117978元/平米
55平米,东南,有,精装,深业东岭 ,非共有,420,2室2厅,单价76364元/平米
89.27平米,西,有,精装,宇宏健康花城 ,非共有,570,3室2厅,单价63852元/平米
62.12平米,西南,有,精装,兴达华府 ,非共有,455,3室1厅,单价73246元/平米
73.93平米,南,有,精装,骏景华庭 ,非共有,480,3室1厅,单价64927元/平米
83.8平米,东南,无,精装,新安湖花园 ,共有,580,3室1厅,单价69213元/平米
87.83平米,东北,有,精装,深业东城国际 ,非共有,357,3室2厅,单价40647元/平米
108.28平米,南,有,精装,卓能雅苑 ,共有,650,4室2厅,单价60030元/平米
87.27平米,东南,有,精装,THETOWN乐城 ,共有,455,3室2厅,单价52138元/平米
74.35平米,西南,有,精装,栖游家园 ,共有,820,2室1厅,单价110290元/平米
117.46平米,南,有,精装,君悦龙庭 ,非共有,713,4室2厅,单价60702元/平米
89.7平米,南,有,精装,瑞泽佳园 ,非共有,415,3室1厅,单价46266元/平米
77.59平米,西南,有,精装,黄金大厦 ,非共有,585,3室1厅,单价75397元/平米
82.5平米,南,无,精装,通新岭 ,非共有,1098,3室1厅,单价133091元/平米
62.97平米,西北,有,精装,大世纪水山缘 ,共有,287,2室1厅,单价45578元/平米
38.12平米,西,有,简装,翡翠星光园 ,非共有,173,1室1厅,单价45384元/平米
31.2平米,东北,有,精装,宝田雅苑 ,共有,245,1室1厅,单价78526元/平米
28.57平米,西,有,精装,海康大厦 ,非共有,228,1室0厅,单价79804元/平米
35.71平米,东南,有,简装,金城华庭 ,非共有,350,1室1厅,单价98012元/平米
75.6平米,东南,有,精装,世纪春城四期 ,非共有,530,2室1厅,单价70106元/平米
43.73平米,东南,有,简装,绿景花园二期 ,非共有,440,1室1厅,单价100618元/平米
70.57平米,北,有,其他,佳兆业可园四期 ,非共有,399,2室2厅,单价56540元/平米
105.25平米,东 南,有,简装,俊峰丽舍 ,非共有,858,3室2厅,单价81521元/平米
111.29平米,南 北,有,简装,美庐锦园 ,非共有,1020,3室2厅,单价91653元/平米
120平米,东南,有,精装,慢城三期 ,共有,540,3室1厅,单价45000元/平米
108.6平米,南,有,精装,东方明珠城 ,非共有,345,3室2厅,单价31768元/平米
125.97平米,西北,有,毛坯,光明1号 ,非共有,638,4室2厅,单价50647元/平米
105.28平米,南 北,有,精装,珠江旭景佳园 ,非共有,580,3室1厅,单价55092元/平米
66.82平米,东南,有,简装,湖彬苑 ,非共有,638,2室1厅,单价95481元/平米
86.84平米,南,有,简装,中城康桥花园二期 ,非共有,354,3室1厅,单价40765元/平米
77.49平米,东南,有,简装,万象新天 ,非共有,658,4室1厅,单价84915元/平米
88.89平米,东南,有,毛坯,英郡假日广场 ,非共有,408,3室1厅,单价45900元/平米
83.25平米,东,有,精装,锦城星苑 ,共有,238,3室2厅,单价28589元/平米
34.4平米,东南,有,精装,水晶之城 ,非共有,165,2室1厅,单价47966元/平米
84.35平米,南,有,精装,南塘物业小区 ,非共有,378,3室2厅,单价44814元/平米
66.39平米,东北,有,简装,诺德假日花园 ,非共有,899,2室2厅,单价135412元/平米
80.33平米,南,有,精装,远洋新干线一期 ,非共有,360,3室1厅,单价44816元/平米
88.38平米,南 北,有,毛坯,中熙香莎公馆 ,非共有,530,3室2厅,单价59969元/平米
74.15平米,东,有,简装,晶品居 ,非共有,890,2室1厅,单价120027元/平米
43.36平米,南,有,精装,白金时代 ,非共有,490,3室1厅,单价113008元/平米
128.62平米,西南,有,精装,金景豪苑 ,非共有,748,4室2厅,单价58156元/平米
100.01平米,南,有,简装,叠翠新峰花园 ,非共有,318,3室2厅,单价31797元/平米
48.37平米,西北,有,精装,鸿隆广场 ,非共有,500,3室2厅,单价103370元/平米
83.6平米,南,无,精装,桃源居十二区 ,非共有,473,2室2厅,单价56579元/平米
62.9平米,东北,有,精装,万象新园 ,非共有,600,2室1厅,单价95390元/平米
76.09平米,东南,有,精装,桂芳园六期 ,非共有,357,2室1厅,单价46919元/平米
51.47平米,南,有,精装,雍翠华府 ,非共有,338,2室1厅,单价65670元/平米
78.52平米,西北,有,精装,星航华府 ,共有,550,2室2厅,单价70046元/平米
43.28平米,西北,有,其他,雍翠华府 ,非共有,305,2室1厅,单价70472元/平米
42.14平米,西北,有,简装,南光捷佳大厦 ,非共有,225,1室0厅,单价53394元/平米
71.75平米,北,有,精装,叠翠新峰花园 ,非共有,265,2室1厅,单价36934元/平米
74.15平米,东南,有,简装,慢城三期 ,非共有,360,2室2厅,单价48551元/平米
59.17平米,东南,有,精装,龙威花园二期 ,共有,275,2室2厅,单价46477元/平米
38.99平米,北,有,精装,阳光新干线家园 ,非共有,210,1室1厅,单价53860元/平米
75.41平米,东 西,有,精装,深业东城国际 ,非共有,325,3室2厅,单价43098元/平米
62.96平米,南 北,有,精装,香缇雅苑 ,非共有,395,2室1厅,单价62739元/平米
46.14平米,南,有,精装,东部山海家园 ,非共有,252,1室1厅,单价54617元/平米
43.04平米,南,有,简装,金茂礼都 ,非共有,835,1室1厅,单价194006元/平米
47.21平米,东南,有,精装,豪方菁园 ,非共有,238,2室2厅,单价50414元/平米
31.06平米,北,无,精装,合旺阁 ,非共有,219,1室0厅,单价70509元/平米
51.56平米,西北,有,精装,THETOWN乐城 ,非共有,275,2室1厅,单价53336元/平米
52.49平米,东南,有,简装,布吉中心广场 ,非共有,155,2室1厅,单价29530元/平米
67.79平米,南 北,无,精装,福华新村 ,共有,580,2室1厅,单价85559元/平米
43.45平米,东北,有,简装,白金假日公寓 ,非共有,420,2室1厅,单价96663元/平米
78.11平米,南,有,精装,深业新岸线一期 ,非共有,875,2室1厅,单价112022元/平米
26.37平米,北,有,简装,苹果园 ,非共有,180,1室0厅,单价68260元/平米
78.02平米,东,无,精装,九州家园 ,非共有,249,2室2厅,单价31915元/平米
57.51平米,西南,有,简装,旭飞华达园 ,非共有,320,2室1厅,单价55643元/平米
47.77平米,西北,有,精装,鸿隆广场 ,非共有,390,2室1厅,单价81642元/平米
48.53平米,北,有,精装,泽润华庭 ,非共有,208,2室1厅,单价42861元/平米
23.06平米,南,有,精装,桐林公寓 ,非共有,192,1室0厅,单价83262元/平米
102.96平米,南,无,精装,慢城一期 ,共有,435,3室2厅,单价42250元/平米
51.68平米,东北,有,精装,领航城领尚花园 ,非共有,400,1室1厅,单价77400元/平米
93.26平米,东南,无,简装,百合山庄 ,共有,398,3室1厅,单价42677元/平米
86.61平米,南 北,有,精装,万科千林山居二期（万科清林径） ,非共有,360,4室2厅,单价41566元/平米
86平米,东南,有,简装,国展苑 ,共有,328,3室1厅,单价38140元/平米
72.46平米,东南,有,简装,银信中心二期 ,非共有,390,3室2厅,单价53823元/平米
113.7平米,东南,无,简装,特丰综合楼 ,非共有,240,3室2厅,单价21109元/平米
192.33平米,北 南,有,精装,十五峯花园 ,非共有,1630,4室2厅,单价84751元/平米
149.41平米,南,有,精装,奥林华府 ,非共有,910,4室2厅,单价60907元/平米
42.57平米,东南,有,简装,缤纷世纪 ,非共有,105,2室1厅,单价24666元/平米
135.12平米,南,有,精装,博林贡院 ,非共有,1268,3室2厅,单价93843元/平米
133.78平米,南 北,有,精装,御龙居 ,共有,820,4室1厅,单价61295元/平米
47.3平米,北,有,精装,仓前锦福苑 ,共有,400,2室1厅,单价84567元/平米
68.41平米,西南,无,精装,水晶之城 ,非共有,268,2室2厅,单价39176元/平米
51.41平米,东南,有,其他,兴达华府 ,非共有,395,2室1厅,单价76834元/平米
72.01平米,西南,有,精装,时代景苑 ,非共有,395,2室2厅,单价54854元/平米
27.53平米,西,有,简装,京基御景华城 ,非共有,220,1室0厅,单价79913元/平米
59.66平米,南,无,精装,绿茵庭苑 ,非共有,304,2室2厅,单价50956元/平米
43.29平米,北,有,精装,雍翠华府 ,非共有,318,2室1厅,单价73459元/平米
40.51平米,东 东北,有,精装,TT国际公寓 ,非共有,415,1室1厅,单价102444元/平米
23.68平米,北,有,精装,葵花公寓 ,非共有,395,1室0厅,单价166808元/平米
61.2平米,东北,有,精装,招商果岭花园 ,非共有,550,2室1厅,单价89870元/平米
79.36平米,东南,有,精装,德邻雅筑 ,非共有,680,2室2厅,单价85686元/平米
78.95平米,北,有,精装,万科千林山居一期（万科清林径） ,非共有,280,2室1厅,单价35466元/平米
72.23平米,北,有,精装,中海大山地北区 ,非共有,305,2室2厅,单价42227元/平米
72.83平米,南,有,精装,碧水龙庭 ,非共有,512,2室2厅,单价70301元/平米
33.12平米,南,有,精装,南方国际广场 ,非共有,335,1室0厅,单价101148元/平米
32.7平米,南,有,精装,翠馨居花园 ,非共有,325,1室0厅,单价99389元/平米
61.57平米,西北,有,精装,金石雅苑 ,非共有,420,2室2厅,单价68216元/平米
85.05平米,东,有,精装,晶品居 ,非共有,1140,3室1厅,单价134039元/平米
110.28平米,西南,有,简装,丰华苑 ,非共有,1260,3室2厅,单价114255元/平米
113.9平米,西南,有,精装,东帝海景家园 ,非共有,1220,3室2厅,单价107112元/平米
152平米,东南,有,精装,香山里 ,共有,1450,4室1厅,单价95395元/平米
110.02平米,北,有,简装,庐峰翠苑 ,非共有,820,3室1厅,单价74532元/平米
119.53平米,北,无,精装,麒麟花园B区 ,非共有,1170,4室2厅,单价97884元/平米
75.53平米,东 南,有,精装,宝能城 ,非共有,1050,3室2厅,单价139018元/平米
122.16平米,东南,有,简装,观海台 ,非共有,1900,3室1厅,单价155534元/平米
91.94平米,东,有,简装,世纪广场 ,非共有,588,3室2厅,单价63955元/平米
88.09平米,西北,无,简装,创业二村 ,共有,750,3室2厅,单价85141元/平米
92.5平米,南 北,无,简装,学城绿园 ,非共有,638,3室2厅,单价68973元/平米
162.64平米,东南,有,精装,圣淘沙骏园 ,非共有,1495,5室1厅,单价91921元/平米
93.22平米,北,有,精装,桃源村二期 ,非共有,640,3室2厅,单价68655元/平米
74.79平米,南,无,简装,桃源村一期 ,非共有,578,3室1厅,单价77284元/平米
90.75平米,北,有,简装,桃源村二期 ,非共有,578,3室1厅,单价63692元/平米
63.61平米,东 东北,有,精装,塘朗雅苑 ,共有,675,3室1厅,单价106116元/平米
120.15平米,东南,有,精装,宝能悦澜山花园 ,非共有,595,6室2厅,单价49522元/平米
76.26平米,南,无,精装,常丰花园 ,非共有,538,3室1厅,单价70549元/平米
90.58平米,北,有,简装,后海名苑居南区 ,共有,698,3室2厅,单价77059元/平米
121.03平米,西北,有,精装,京光海景花园 ,共有,880,4室2厅,单价72710元/平米
78.52平米,东南,有,精装,中粮锦云 ,非共有,680,3室1厅,单价86603元/平米
67.22平米,西南,有,精装,福盈中央山 ,非共有,280,3室2厅,单价41655元/平米
173.8平米,东南,有,精装,中信红树湾南区 ,非共有,2200,4室1厅,单价126583元/平米
94.61平米,北,无,简装,颐林雅院 ,非共有,675,3室1厅,单价71346元/平米
131.74平米,南,有,精装,鹏都大厦 ,非共有,820,4室2厅,单价62244元/平米
143.53平米,南,有,精装,信义荔山公馆 ,非共有,865,5室1厅,单价60267元/平米
201.5平米,东南,有,精装,鲸山觐海 ,非共有,2350,4室2厅,单价116626元/平米
155.28平米,东南 西南,有,简装,世纪村二期 ,非共有,1650,4室2厅,单价106260元/平米
94.39平米,东南,有,精装,英达钰龙园 ,非共有,899,4室2厅,单价95244元/平米
27.32平米,北,有,精装,旭飞花园 ,非共有,275,1室0厅,单价100659元/平米
91.3平米,南,无,简装,金域豪庭 ,非共有,500,3室2厅,单价54765元/平米
96.68平米,南,无,精装,蓬莱花园 ,非共有,880,3室2厅,单价91022元/平米
72.93平米,北,有,精装,佳兆业可园四期 ,非共有,395,2室2厅,单价54162元/平米
138.54平米,东南,有,简装,曦龙山庄 ,非共有,720,3室2厅,单价51971元/平米
61.44平米,西,有,简装,日豪名园 ,非共有,298,2室1厅,单价48503元/平米
121.27平米,东南,有,简装,中信湾上六座 ,非共有,928,3室2厅,单价76524元/平米
84.23平米,西南,有,精装,桃源居六区 ,非共有,578,3室2厅,单价68622元/平米
147.43平米,东南,有,简装,信义嘉御山 ,非共有,1000,4室1厅,单价67829元/平米
43平米,东南,有,简装,白金时代 ,共有,380,2室2厅,单价88373元/平米
64.46平米,南,无,简装,莲花二村 ,非共有,700,2室1厅,单价108595元/平米
65.3平米,东北,有,精装,天朗风清 ,共有,660,2室2厅,单价101072元/平米
35.04平米,北,有,精装,丽廷豪苑 ,非共有,158,1室1厅,单价45092元/平米
74.55平米,西南,有,精装,东方瑞景苑 ,非共有,252,2室2厅,单价33803元/平米
83.17平米,东南,有,精装,半山海景兰溪谷二期 ,非共有,1147,2室1厅,单价137911元/平米
141.73平米,东北,有,精装,幸福里雅居 ,非共有,1200,3室1厅,单价84669元/平米
39.23平米,西南,有,精装,花样年花郡 ,非共有,440,1室1厅,单价112160元/平米
27.56平米,北,有,简装,潜龙鑫茂花园C区 ,非共有,170,1室0厅,单价61684元/平米
72.54平米,南,有,毛坯,中粮云景国际 ,非共有,420,2室2厅,单价57900元/平米
51.21平米,西,有,简装,骏庭名园 ,非共有,263,1室1厅,单价51358元/平米
88.92平米,东南,有,简装,鸿荣源·壹成中心第六区 ,非共有,720,4室2厅,单价80972元/平米
91.41平米,东南,有,精装,中信红树湾北区 ,非共有,1218,2室1厅,单价133246元/平米
88.44平米,东南,有,精装,金地鹭湖1号 ,非共有,565,3室2厅,单价63886元/平米
66.21平米,南,无,简装,中海怡翠山庄一期 ,非共有,288,2室1厅,单价43498元/平米
111.86平米,东南,有,精装,麒麟花园A区 ,共有,1290,3室2厅,单价115323元/平米
80.64平米,东北,有,精装,泰华君逸世家 ,非共有,868,2室1厅,单价107639元/平米
