name,type,area,direction,fitment,elevator,total_price,unit_price,property
珠江旭景佳园 ,2室1厅,81.08,东南,精装,有,498,61421,非共有
一城峰景 ,2室1厅,68.92,东南,简装,有,232,33663,非共有
书香门第上河坊 ,2室1厅,59.85,东南,精装,有,540,90226,非共有
茂业城 ,1室1厅,31.55,东南,简装,无,106.6,33788,非共有
广兴源圣拿威 ,4室2厅,88.47,南,精装,有,950,107382,非共有
西城丰和 ,3室1厅,98.23,东南,精装,有,685,69735,共有
信义嘉御山5期 ,4室2厅,88.84,西南,精装,有,820,92301,非共有
新秀村南区 ,2室1厅,82.06,南,简装,无,415,50573,非共有
碧海富通城三期 ,4室2厅,99.31,东南 西北,简装,有,888,89417,非共有
世纪村一期 ,4室1厅,168.28,东南,精装,有,1680,99834,非共有
佳兆业城市广场三期 ,3室2厅,88.94,北,精装,有,750,84327,非共有
中海怡翠山庄二期 ,1室0厅,40.99,东,简装,无,144,35131,非共有
华侨城四海云亭 ,2室1厅,76.16,西南,精装,有,460,60400,非共有
满京华喜悦里 ,3室1厅,69.75,东南,精装,有,352,50466,非共有
金泓凯旋城一期 ,4室1厅,144.48,西南,精装,有,1730,119740,共有
丽湖花园二期 ,2室1厅,52.38,东南,简装,无,190,36274,非共有
都市名园 ,3室2厅,105.59,西北,精装,有,640,60612,非共有
英郡年华 ,2室1厅,66.24,东南,精装,有,300,45290,非共有
锦城星苑 ,1室1厅,50.81,东,简装,无,150,29522,非共有
名泰轩 ,2室1厅,59.2,北,精装,有,310,52365,非共有
青年城邦园 ,2室1厅,57.64,东南,精装,有,358,62110,非共有
银信中心二期 ,4室2厅,89.39,南 北,毛坯,有,450,50342,非共有
京基御景东方 ,4室2厅,164.87,南 北,精装,有,1780,107964,非共有
海境界家园一期 ,4室2厅,88.94,南,精装,有,1488,167304,非共有
怀德峰景 ,3室2厅,85.11,东,精装,有,658,77312,非共有
中海怡瑞山居 ,2室2厅,66.08,南 北,毛坯,无,292,44189,非共有
鸿隆广场 ,3室2厅,48.2,西 西北,精装,有,495,102698,非共有
里奥de花园 ,2室1厅,71.98,东南,精装,有,560,77800,非共有
桂芳园五期 ,2室2厅,69.29,西北,简装,有,328,47338,非共有
桃源居十四区 ,2室1厅,79.04,西北,精装,有,510,64525,共有
瑞昌大厦 ,2室1厅,47.55,东南,简装,有,358,75290,非共有
骏皇名居 ,2室1厅,67.99,西南,精装,有,730,107369,非共有
东方明珠城 ,2室2厅,62.73,西北,精装,有,263,41926,非共有
福华新村 ,2室1厅,76.43,南,简装,无,620,81120,非共有
红桂皇冠 ,1室0厅,26.14,东,简装,有,140,53558,非共有
京南华庭 ,1室1厅,44,东北,简装,有,215,48864,非共有
莱蒙水榭春天三期 ,4室2厅,143.78,北,精装,有,990,68856,非共有
中海康城国际一期 ,3室2厅,71.71,北,简装,有,380,52992,非共有
星海名城五期 ,2室2厅,87.29,西南 西,精装,有,783,89701,非共有
吉祥来花园 ,3室1厅,91.82,东南,精装,有,338,36812,非共有
THETOWN乐城 ,2室1厅,77.75,东南,精装,有,365,46946,非共有
翔名苑 ,4室2厅,101.99,南 北,精装,有,1468,143936,非共有
香丽大厦 ,3室1厅,98,东南,其他,有,665,67858,非共有
天朗风清 ,2室1厅,66.5,西南,精装,有,700,105264,非共有
友邻公寓 ,2室1厅,55.8,东南,简装,有,680,121864,共有
京南华庭 ,3室1厅,83.91,西北,精装,有,400,47671,非共有
港铁天颂 ,4室1厅,82.36,东南 西南,精装,有,665,80744,非共有
信义御城豪园 ,3室2厅,85.08,西南,精装,有,418,49131,非共有
中粮凤凰里 ,5室2厅,141.95,南,精装,有,820,57767,非共有
时尚新居 ,1室1厅,36.88,南,简装,有,182,49350,非共有
华苑 ,2室2厅,59.62,东南,精装,有,430,72124,非共有
鸿景园 ,2室1厅,81,东南,简装,有,728,89877,非共有
骏皇嘉园 ,2室1厅,65.72,西北,精装,有,585,89014,非共有
星河华居 ,2室1厅,68.65,东南,精装,有,540,78660,非共有
绅宝花园 ,3室1厅,103.3,南,简装,有,715,69216,非共有
颐林雅院 ,3室1厅,94.61,北,简装,无,675,71346,非共有
旭飞花园 ,1室0厅,27.32,北,精装,有,275,100659,非共有
佳兆业可园四期 ,2室2厅,72.93,北,精装,有,395,54162,非共有
金域豪庭 ,3室2厅,91.3,南,简装,无,500,54765,非共有
曦龙山庄 ,3室2厅,138.54,东南,简装,有,720,51971,非共有
深业东岭 ,3室2厅,85.83,西北,精装,有,618,72003,共有
荣超花园 ,2室1厅,61,北,精装,有,239.9,39328,非共有
白金酒店公寓 ,2室1厅,34.84,东北,精装,有,398,114237,非共有
承翰陶柏莉 ,2室2厅,72.78,南,毛坯,有,285,39160,共有
彩福大厦 ,3室2厅,95.5,东,简装,有,550,57592,非共有
振业峦山谷 ,2室1厅,77.47,东南,精装,有,275,35498,非共有
星河智荟 ,3室2厅,88.25,南,精装,有,380,43060,非共有
京基御景中央 ,3室2厅,86.31,南,毛坯,有,540,62566,非共有
美丽365花园 ,2室1厅,75.77,东南,简装,有,395,52132,非共有
城中雅苑 ,2室2厅,86.35,南,精装,有,995,115229,非共有
富通蟠龙居 ,2室2厅,73.2,东南,简装,有,545,74454,非共有
高发公寓 ,2室1厅,36.67,南,精装,无,280,76357,非共有
京南华庭 ,2室1厅,64.6,西南,精装,有,305,47214,非共有
深业东城上邸 ,2室2厅,75.24,东南,精装,有,280,37215,共有
天健时尚新天地 ,1室1厅,39.02,南,精装,有,375,96105,非共有
花样年花郡 ,1室1厅,37.44,东南,精装,有,500,133548,非共有
中骏四季阳光一期 ,3室1厅,69.58,南,简装,有,265,38086,非共有
万象新天 ,3室1厅,65.85,东,精装,有,590,89598,非共有
前海花园 ,3室2厅,67.08,南,简装,无,655,97645,共有
经典家园 ,3室1厅,85.11,西南,简装,有,680,79897,非共有
嘉南美地 ,2室1厅,65.22,南,精装,有,580,88930,非共有
中熙香缤山 ,5室2厅,121.96,南 北,精装,有,940,77075,非共有
城投青莲公寓 ,1室1厅,34.86,北,精装,有,313,89788,非共有
日出印象一期 ,3室2厅,92.27,东南,精装,无,565,61234,共有
深南花园 ,3室1厅,101.19,东南,精装,有,820,81036,非共有
中城康桥花园一期 ,3室1厅,98.06,西北,精装,有,400,40792,非共有
中信红树湾北区 ,2室1厅,91.41,东南,精装,有,1218,133246,非共有
中海怡翠山庄一期 ,2室1厅,66.21,南,简装,无,288,43498,非共有
金地鹭湖1号 ,3室2厅,88.44,东南,精装,有,565,63886,非共有
麒麟花园A区 ,3室2厅,111.86,东南,精装,有,1290,115323,共有
星都豪庭 ,2室2厅,63.49,西南,精装,有,316,49772,非共有
泰华君逸世家 ,2室1厅,80.64,东北,精装,有,868,107639,非共有
城市主场 ,1室0厅,45.11,东北,精装,有,415,91998,非共有
山湖居 ,3室2厅,80.5,东北,精装,有,462,57392,非共有
横岗花半里雅筑 ,2室2厅,66.31,西南,精装,有,265,39964,非共有
满京华喜悦里 ,4室2厅,89.92,西北,精装,有,440,48933,共有
中海怡翠山庄四期 ,2室1厅,71.74,东北,简装,无,325,45303,非共有
鸿荣源·壹成中心第六区 ,3室2厅,76.26,东南,精装,有,578,75794,非共有
合正园 ,4室2厅,115.24,南 北,简装,有,620,53801,非共有
佳兆业香瑞园 ,2室2厅,87.54,南,简装,有,755,86247,共有
天然居 ,3室1厅,118.21,西南,简装,有,1480,125201,非共有
中城康桥花园一期 ,2室1厅,72.45,东南,精装,有,320,44169,非共有
通新岭 ,3室1厅,82.73,南,精装,无,1100,132963,共有
名骏豪庭 ,2室1厅,69.8,南 东南,简装,有,368,52723,非共有
德福花园 ,2室1厅,43,北,简装,无,139,32326,非共有
御河堤 ,1室0厅,32.95,北,精装,有,230,69803,非共有
锦城星苑 ,3室1厅,79.5,南,简装,无,238,29938,非共有
四季御园 ,3室2厅,83.6,西北,精装,有,508,60766,非共有
中海西岸华府北区 ,2室2厅,76.7,西北,简装,有,436,56845,非共有
凯丰花园综合楼 ,1室0厅,31.05,北,精装,无,180,57972,非共有
熙璟城 ,3室2厅,88.3,南,精装,无,410,46433,非共有
天骄世家 ,2室1厅,72.53,东北,精装,有,535,73763,非共有
日出印象二期 ,2室1厅,76.66,东南 南,精装,有,455,59353,共有
中航阳光新苑 ,2室2厅,67.72,西南,精装,无,505,74572,非共有
南头中学教师楼 ,3室1厅,64,南,简装,无,425,66407,非共有
家和盛世花园二期 ,3室2厅,81.4,南,简装,有,504,61917,非共有
建业小区南区 ,3室2厅,60.96,南,简装,无,780,127953,非共有
绿景香颂 ,2室2厅,50.2,东南 东,精装,有,430,85658,共有
中粮云景国际 ,3室2厅,88.99,东南,精装,有,528,59333,非共有
翠盈嘉园 ,2室1厅,68.09,南,精装,有,450,66089,非共有
海滨广场 ,2室1厅,80.39,北,精装,有,515,64063,非共有
中海怡瑞山居 ,3室1厅,83.32,东,精装,有,355,42607,共有
皇庭居 ,1室1厅,47.86,北,简装,有,418,87339,非共有
梅林一村十三区 ,3室2厅,97.06,西南,精装,有,820,84484,非共有
雍景湾 ,4室2厅,138.05,南,精装,有,1800,130388,非共有
天富花园 ,3室2厅,92.47,南,简装,有,338,36553,非共有
金海华府 ,3室2厅,82.64,西北,精装,有,650,78655,共有
帝景峰 ,2室1厅,51.74,西北,简装,有,196,37882,非共有
诺德假日花园 ,2室1厅,48,东南,简装,有,715,148959,非共有
德润荣君府 ,4室1厅,89.83,南,精装,有,650,72359,非共有
中城康桥花园一期 ,3室2厅,78.72,北,精装,无,340,43192,非共有
中骏四季阳光二期 ,3室2厅,84.26,南,毛坯,有,295,35011,非共有
佳兆业前海广场一期 ,2室2厅,77.17,东南,简装,有,998,129325,非共有
英郡年华 ,2室1厅,46.18,东北,简装,有,280,60633,共有
中翠花园 ,2室1厅,71.7,东南,简装,有,336,46862,非共有
都会100 ,1室0厅,35.31,西,精装,有,510,144436,非共有
中海怡翠山庄三期 ,3室2厅,71.3,东南,精装,无,320,44881,非共有
深房翠林苑 ,2室2厅,68.55,南,精装,有,270,39388,非共有
信义嘉御山 ,2室1厅,76.38,南,精装,有,610,79864,非共有
蕙兰雅居 ,3室1厅,83.53,南,精装,有,500,59859,非共有
中海阳光玫瑰园 ,2室1厅,48.57,西北,简装,有,638,131357,非共有
旺海怡苑 ,2室1厅,71.82,南,简装,有,575,80062,非共有
核电花园 ,3室2厅,98.75,西南 东北,精装,有,1650,167089,非共有
振业城上观 ,5室2厅,192.57,南,精装,有,728,37805,非共有
天骄华庭 ,3室2厅,134.59,东南,精装,有,1750,130025,共有
风和日丽 ,3室2厅,96,南,精装,无,445,46355,非共有
佳兆业可园一期 ,3室2厅,95.15,东南,精装,有,550,57804,非共有
龙珠花园B区 ,2室1厅,60.4,东南,简装,有,260,43047,非共有
栖游家园 ,2室1厅,74.7,东南,精装,有,866,115931,非共有
都市花园 ,3室1厅,77.41,西,精装,有,630,81385,非共有
汉京确悦 ,3室2厅,87.73,西南,精装,有,1100,125385,共有
万科红二期 ,2室1厅,50.82,北,精装,有,350,68871,非共有
鹏兴花园六期 ,2室1厅,80.17,西北,简装,有,500,62368,共有
国际名园 ,1室0厅,24.05,南,精装,有,109,45323,非共有
金地上塘道一期 ,3室2厅,89.55,南,精装,有,630,70352,非共有
桃源村三期 ,3室2厅,80.98,东北,简装,有,683,84342,非共有
横岗花半里雅筑 ,3室2厅,67.48,东南,精装,有,266,39420,共有
天骄世家 ,3室1厅,87.42,东,精装,有,630,72066,共有
南天一花园 ,2室1厅,87.3,南,精装,有,1380,158076,非共有
福永花苑 ,2室2厅,59.09,东南,精装,有,309,52294,共有
丽阳天下 ,1室0厅,36.94,东南,精装,有,485,131294,非共有
翡翠星光园 ,2室1厅,61.77,南,简装,有,312,50510,共有
信义假日名城六期溢芳园 ,2室1厅,61.63,东北,简装,有,350,56791,非共有
富通好旺角一期 ,1室1厅,32.12,东南,简装,有,455,141657,非共有
华新村 ,2室1厅,78.75,南,简装,无,795,100953,共有
合正锦园 ,2室1厅,73.09,北,简装,有,483,66083,非共有
红荔村 ,3室1厅,67,南 北,简装,无,1120,167165,非共有
万科红四期 ,3室1厅,89.07,东南,精装,有,572,64220,非共有
创业二村 ,3室2厅,77.04,东南,精装,无,690,89564,共有
朝阳里 ,3室1厅,76.37,南,精装,有,388,50806,非共有
龙光玖龙玺 ,4室1厅,87.71,南,精装,有,950,108312,非共有
理想家园 ,3室2厅,98.44,北,简装,有,435,44190,非共有
鸿隆广场 ,2室2厅,48.37,东南,简装,有,376,77735,非共有
鸿隆广场 ,2室2厅,48.37,西北,精装,有,383,79182,非共有
中骏四季阳光一期 ,2室2厅,68,西南,精装,有,264.8,38942,非共有
龙城华府 ,3室2厅,63.46,南 西南 西,精装,有,300,47274,非共有
南光名仕苑 ,2室1厅,72.08,北,精装,有,645,89484,非共有
中海日辉台 ,2室1厅,67.37,东,精装,无,405,60116,共有
融湖中心城一期 ,2室2厅,66.36,东北,精装,有,355,53497,非共有
桃源村二期 ,3室2厅,91.58,东北,简装,有,585,63879,非共有
黄金大厦 ,1室1厅,46.5,东南,精装,有,395,84947,非共有
凯丰花园二期 ,2室1厅,31.75,北,精装,有,368,115906,非共有
经典家园 ,3室2厅,100.85,南,精装,有,780,77343,非共有
兴业大厦 ,2室1厅,56.6,东 东北,简装,有,250,44170,非共有
富铭花园 ,2室1厅,71.67,南,简装,无,495,69067,非共有
白金假日公寓 ,2室1厅,44.08,西北,精装,有,385,87342,非共有
帝港海湾豪园 ,2室2厅,65,北,简装,有,520,80000,非共有
海湾明珠 ,3室2厅,105.34,东南,精装,有,750,71199,非共有
桃源居四区 ,3室1厅,106,东南,精装,有,700,66038,非共有
花样年花乡 ,1室1厅,38.05,西北,精装,有,440,115638,非共有
中粮云景国际 ,3室2厅,88.9,南,精装,有,550,61868,非共有
新安湖花园 ,3室2厅,81,东南 西北,精装,无,575,70988,非共有
京基御景印象四期 ,4室2厅,89.11,东北,精装,有,410,46011,非共有
汇宾广场 ,1室1厅,35.68,东南,精装,有,385,107904,非共有
宏发上域 ,1室1厅,45.36,西南,精装,有,300,66138,非共有
金地上塘道一期 ,3室2厅,89.35,东南,精装,有,686,76777,非共有
岭尚时代园 ,1室1厅,49.77,南,简装,有,490,98453,非共有
新天鹅堡 ,2室2厅,131.53,东南,毛坯,有,2000,152057,非共有
潜龙鑫茂花园C区 ,1室0厅,27.56,北,简装,有,170,61684,非共有
花样年花郡 ,1室1厅,39.23,西南,精装,有,440,112160,非共有
西城雅筑 ,2室2厅,49.51,东北,简装,有,610,123208,非共有
满京华喜悦里 ,3室1厅,80.67,东南,精装,有,380,47106,非共有
新龙岗花园 ,2室1厅,62.15,东南,精装,有,238,38295,非共有
信义锦绣花园 ,2室1厅,72.47,东,精装,有,347,47882,共有
桃源居六区 ,3室2厅,84.23,西南,精装,有,578,68622,非共有
中信湾上六座 ,3室2厅,121.27,东南,简装,有,928,76524,非共有
莲花二村 ,2室1厅,64.46,南,简装,无,700,108595,非共有
信义嘉御山 ,4室1厅,147.43,东南,简装,有,1000,67829,非共有
白金时代 ,2室2厅,43,东南,简装,有,380,88373,共有
丽廷豪苑 ,1室1厅,35.04,北,精装,有,158,45092,非共有
天朗风清 ,2室2厅,65.3,东北,精装,有,660,101072,共有
半山海景兰溪谷二期 ,2室1厅,83.17,东南,精装,有,1147,137911,非共有
幸福里雅居 ,3室1厅,141.73,东北,精装,有,1200,84669,非共有
东方瑞景苑 ,2室2厅,74.55,西南,精装,有,252,33803,非共有
鼎太风华一期 ,3室2厅,73.65,西 西北,精装,有,950,128989,非共有
深业东城国际 ,3室2厅,81.8,南,精装,有,335,40954,非共有
麟恒中心广场二期 ,4室1厅,126.13,南,精装,有,578,45826,非共有
怡康家园 ,3室2厅,81.54,东北,精装,有,324.6,39809,非共有
深业东城上邸 ,4室2厅,88.59,南,简装,有,400,45152,非共有
双玺时光道 ,6室3厅,398.05,南 北,精装,有,6999,175833,非共有
中城康桥花园二期 ,2室1厅,57.78,东北,精装,有,262,45345,非共有
槟城西岸 ,3室2厅,75.54,西南,精装,有,750,99286,共有
雅豪祥苑 ,2室1厅,68.61,东南,简装,无,237,34544,非共有
布吉中心广场 ,3室1厅,91.14,西北,简装,有,266,29186,非共有
阳光花园 ,4室2厅,87.4,北,简装,无,360,41190,非共有
白金时代 ,2室1厅,32.27,西北,精装,有,326,101023,共有
日豪名园 ,2室1厅,61.44,西,简装,有,298,48503,非共有
卡罗社区 ,1室1厅,45.92,西南,精装,有,423,92117,非共有
骏庭名园 ,1室1厅,51.21,西,简装,有,263,51358,非共有
金城大厦 ,2室1厅,46.37,西南,精装,有,225,48523,非共有
锦林新居 ,1室1厅,40.74,北,简装,无,308,75602,非共有
满京华云著二期 ,2室2厅,74.7,南,精装,有,460,61580,非共有
星河传奇 ,4室2厅,86.36,南,精装,有,810,93794,非共有
深业东城国际 ,3室2厅,74.74,东南,简装,有,320,42816,非共有
中信红树湾南区 ,4室1厅,170.26,东南,精装,有,2650,155645,非共有
欧景城花园 ,3室1厅,100.78,东,简装,有,425,42172,非共有
华业玫瑰四季馨园二期 ,2室1厅,73.26,东南,精装,有,620,84631,非共有
阳光花园 ,3室2厅,89.88,东南,精装,有,385,42835,非共有
拾悦城 ,4室2厅,116.33,南,毛坯,有,750,64472,非共有
南山花园 ,5室2厅,169.79,南,精装,暂无数据,1800,106014,共有
中熙香缤山 ,4室2厅,89,东南,精装,有,800,89888,非共有
康达尔山海上城二期 ,3室2厅,82.88,南,精装,有,708,85425,非共有
万科里城 ,3室2厅,89.13,南,精装,有,690,77416,非共有
鸿荣源·壹成中心第六区 ,4室2厅,88.92,东南,简装,有,720,80972,非共有
旭飞华安园 ,1室1厅,34.05,北,简装,有,248,72835,非共有
诺德中央道 ,4室1厅,91.51,南 北,精装,有,530,57918,非共有
合正汇一城 ,3室2厅,86.92,东南,简装,有,820,94340,非共有
宝田雅苑 ,2室1厅,53.36,西南,精装,有,408,76462,共有
百仕达乐湖 ,2室1厅,87.23,东,精装,有,585,67065,非共有
丽湖花园二期 ,2室2厅,57.1,南,精装,无,250,43783,共有
昊海君悦 ,1室0厅,36.79,北,精装,有,125,33977,非共有
帝景峰 ,2室1厅,36.99,东,精装,有,145,39200,非共有
半岛城邦花园二期 ,4室1厅,158.44,南,精装,有,1700,107297,共有
海印长城 ,3室2厅,107.09,北,简装,有,1300,121394,非共有
后海花园 ,5室2厅,125.95,东北,简装,有,700,55578,非共有
俊峰丽舍 ,3室2厅,99,东南,精装,有,890,89899,非共有
泰华明珠 ,4室2厅,88.03,西北,精装,有,600,68159,非共有
向南瑞峰花园 ,3室1厅,64.1,西,精装,有,680,106085,非共有
阳光花园 ,2室2厅,74.57,北,精装,有,323,43316,非共有
益田村 ,5室2厅,115.65,南,简装,无,850,73498,共有
鸿荣源·壹城中心第九区 ,5室2厅,95.34,东南,毛坯,有,800,83911,非共有
香山里 ,4室1厅,171.74,东南,精装,有,1535,89380,共有
八达商城 ,3室1厅,81.56,东南,其他,有,465,57014,非共有
滨福庭园 ,4室2厅,126.42,南 北,精装,有,2076,164215,非共有
百仕达红树西岸 ,2室2厅,117.04,南,精装,有,1850,158066,非共有
兴隆大厦 ,3室1厅,73.71,东南,精装,有,318,43143,非共有
万科蛇口公馆 ,3室2厅,110.74,西南,毛坯,有,1300,117393,非共有
南国丽城 ,4室2厅,106.64,南 北,精装,有,860,80646,共有
西城丰和 ,3室2厅,100.47,东南,简装,有,650,64696,共有
